filename,r2_key,production_url,source_type,file_type,file_size,file_size_bytes,url_exists,article_ids,article_count,last_modified,etag,ai_caption_alt,ai_caption_descriptive,ai_caption_seo,needs_caption
file-gHw3rqZCGp.gif,file-gHw3rqZCGp.gif,https://screenshots.tallyfy.com/file-gHw3rqZCGp.gif,orphaned,.gif,2.9MB,3019224,True,,0,2024-03-06T20:28:53.414Z,03712c58dce01e17491c47154637c7be,,,,no
file-jQ6U4G7gl3.png,file-jQ6U4G7gl3.png,https://screenshots.tallyfy.com/file-jQ6U4G7gl3.png,orphaned,.png,79.6KB,81473,True,,0,2024-03-06T20:28:51.098Z,a3cb94ed8ea12394a17738227c1b93d2,,,,no
file-kZDjaHIiZt.gif,file-kZDjaHIiZt.gif,https://screenshots.tallyfy.com/file-kZDjaHIiZt.gif,orphaned,.gif,9.4MB,9881771,True,,0,2024-03-06T20:29:01.456Z,81a5166ee217478efa5c474656855e4c,,,,no
file-pDpy9YPDS8.gif,file-pDpy9YPDS8.gif,https://screenshots.tallyfy.com/file-pDpy9YPDS8.gif,orphaned,.gif,4.7MB,4880065,True,,0,2024-03-06T20:29:02.162Z,505de4e996e08cfb952bda3476898e85,,,,no
launchbrightly-test.txt,launchbrightly-test.txt,https://screenshots.tallyfy.com/launchbrightly-test.txt,orphaned,.txt,33.0B,33,True,,0,2024-08-09T11:39:35.777Z,b1ebf312df2ca59201cb67147f4eddae,,,,no
mobile-light-add-comment-to-template-task.png,tallyfy/pro/mobile-light-add-comment-to-template-task.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-add-comment-to-template-task.png,orphaned,.png,120.3KB,123140,True,,0,2024-09-24T02:00:49.183Z,5330ba41f412f502e231bf210426a81f,,,,no
mobile-light-add-guest-template.png,tallyfy/pro/mobile-light-add-guest-template.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-add-guest-template.png,orphaned,.png,160.3KB,164168,True,,0,2024-09-24T02:00:48.951Z,4e6c2ec21919dd9af96c50fd5b39dd99,,,,no
mobile-light-add-guidance-text.png,tallyfy/pro/mobile-light-add-guidance-text.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-add-guidance-text.png,orphaned,.png,106.0KB,108504,True,,0,2024-09-24T02:00:49.051Z,5883330a5c8d5843e777df066e15c1a9,,,,no
mobile-light-add-tag-to-template.png,tallyfy/pro/mobile-light-add-tag-to-template.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-add-tag-to-template.png,orphaned,.png,100.9KB,103304,True,,0,2024-09-24T02:00:46.854Z,bc27ec5a582a3741764e1e3b7dbd1a32,,,,no
mobile-light-assignment-automation-example.png,tallyfy/pro/mobile-light-assignment-automation-example.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-assignment-automation-example.png,orphaned,.png,70.6KB,72267,True,,0,2024-09-24T02:00:46.581Z,49db0ab216034ef2068e9ce4646d56d5,,,,no
mobile-light-change-status-template-settings.png,tallyfy/pro/mobile-light-change-status-template-settings.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-change-status-template-settings.png,orphaned,.png,121.2KB,124116,True,,0,2024-09-24T02:00:45.199Z,0998a6d084172767285a5fe1939c6dfe,,,,no
mobile-light-change-task-to-expire.png,tallyfy/pro/mobile-light-change-task-to-expire.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-change-task-to-expire.png,orphaned,.png,145.8KB,149346,True,,0,2024-09-24T02:00:48.889Z,aa3ed7f25f292644fad274978a517d91,,,,no
mobile-light-change-template-name.png,tallyfy/pro/mobile-light-change-template-name.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-change-template-name.png,orphaned,.png,121.0KB,123951,True,,0,2024-09-24T02:00:46.399Z,1dafbcc6025df4a9a6fbbaf34b38549b,,,,no
mobile-light-check-template-activity.png,tallyfy/pro/mobile-light-check-template-activity.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-check-template-activity.png,orphaned,.png,252.5KB,258545,True,,0,2024-09-24T02:00:48.665Z,f6567514dd23bba652adc340a1dd90a0,,,,no
mobile-light-click-automations.png,tallyfy/pro/mobile-light-click-automations.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-click-automations.png,orphaned,.png,80.9KB,82811,True,,0,2024-09-24T02:01:41.895Z,c38f5da845b7c63c0db19095f98bd440,,,,no
mobile-light-click-config-template.png,tallyfy/pro/mobile-light-click-config-template.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-click-config-template.png,orphaned,.png,188.1KB,192663,True,,0,2024-09-24T02:00:45.750Z,af67cff7eed66123bd1d2c0fab2f3e2c,,,,no
mobile-light-click-powertools-create-steps.png,tallyfy/pro/mobile-light-click-powertools-create-steps.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-click-powertools-create-steps.png,orphaned,.png,49.4KB,50598,True,,0,2024-09-24T02:00:48.704Z,7c66e637e3eb026ba78087f2ab496eb5,,,,no
mobile-light-click-powertools-template.png,tallyfy/pro/mobile-light-click-powertools-template.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-click-powertools-template.png,orphaned,.png,166.2KB,170213,True,,0,2024-09-24T02:00:50.680Z,4db627310f938e04a9d52677dd6e8181,,,,no
mobile-light-click-preview-mode-documents.png,tallyfy/pro/mobile-light-click-preview-mode-documents.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-click-preview-mode-documents.png,orphaned,.png,240.7KB,246472,True,,0,2024-09-24T02:00:44.658Z,24327e40e86d1dc984e1d18b13e6c252,,,,no
mobile-light-click-print.png,tallyfy/pro/mobile-light-click-print.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-click-print.png,orphaned,.png,187.1KB,191609,True,,0,2024-09-24T02:00:47.446Z,d00befdbbaa98cd8dd0c34fb4424bdc4,,,,no
mobile-light-click-star-on-process.png,tallyfy/pro/mobile-light-click-star-on-process.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-click-star-on-process.png,orphaned,.png,134.3KB,137511,True,,0,2024-09-24T02:00:50.268Z,329fad2f8710b8ecdd11748b5c4a1888,,,,no
mobile-light-configure-template-activity.png,tallyfy/pro/mobile-light-configure-template-activity.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-configure-template-activity.png,orphaned,.png,255.7KB,261846,True,,0,2024-09-24T02:00:49.818Z,186e9ea80ed2eb5fbade36885eab6fa3,,,,no
mobile-light-configure-template-archive.png,tallyfy/pro/mobile-light-configure-template-archive.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-configure-template-archive.png,orphaned,.png,179.7KB,184063,True,,0,2024-09-24T02:00:46.149Z,dc7ee84a0ea09db15c49573ddac279d6,,,,no
mobile-light-configure-template-duplicate.png,tallyfy/pro/mobile-light-configure-template-duplicate.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-configure-template-duplicate.png,orphaned,.png,179.7KB,184063,True,,0,2024-09-24T02:00:48.550Z,a0ce3f5a727629b3f8718cff10696848,,,,no
mobile-light-configure-template-folder.png,tallyfy/pro/mobile-light-configure-template-folder.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-configure-template-folder.png,orphaned,.png,179.7KB,184005,True,,0,2024-09-24T02:00:47.891Z,62d6592cf93197fadd0517dffc4d0667,,,,no
mobile-light-configure-template-general-settings.png,tallyfy/pro/mobile-light-configure-template-general-settings.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-configure-template-general-settings.png,orphaned,.png,114.1KB,116790,True,,0,2024-09-24T02:00:46.513Z,fbeb2f197964f2ef78672fe616834ad0,,,,no
mobile-light-configure-template-permissions.png,tallyfy/pro/mobile-light-configure-template-permissions.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-configure-template-permissions.png,orphaned,.png,129.1KB,132242,True,,0,2024-09-24T02:00:46.386Z,e2279ba7d4438345af1f1b9c9d5de6e8,,,,no
mobile-light-configure-template-print.png,tallyfy/pro/mobile-light-configure-template-print.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-configure-template-print.png,orphaned,.png,179.7KB,183981,True,,0,2024-09-24T02:00:45.877Z,5c3b4b5f8f20bc127e26bfe32933778e,,,,no
mobile-light-configure-template-summary.png,tallyfy/pro/mobile-light-configure-template-summary.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-configure-template-summary.png,orphaned,.png,122.2KB,125115,True,,0,2024-09-24T02:00:46.249Z,713997ada762fada07c4e50f45dcaed8,,,,no
mobile-light-configure-template-tools.png,tallyfy/pro/mobile-light-configure-template-tools.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-configure-template-tools.png,orphaned,.png,89.2KB,91378,True,,0,2024-09-24T02:00:49.256Z,c0316e267d6179f09e6d01ea253b1a7b,,,,no
mobile-light-deadline-automation-example.png,tallyfy/pro/mobile-light-deadline-automation-example.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-deadline-automation-example.png,orphaned,.png,64.1KB,65593,True,,0,2024-09-24T02:00:44.964Z,25e3e97f6f437237ec4abacc1260b5a2,,,,no
mobile-light-duplicate-template.png,tallyfy/pro/mobile-light-duplicate-template.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-duplicate-template.png,orphaned,.png,54.2KB,55514,True,,0,2024-09-24T02:00:46.908Z,9a0c238d723e363620c102017d26efd5,,,,no
mobile-light-filter-by-folder-process.png,tallyfy/pro/mobile-light-filter-by-folder-process.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-filter-by-folder-process.png,orphaned,.png,41.9KB,42865,True,,0,2024-09-24T02:00:50.210Z,482e495a06532fb6b7a2172d463ef0f1,,,,no
mobile-light-filter-favorite-processes.png,tallyfy/pro/mobile-light-filter-favorite-processes.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-filter-favorite-processes.png,orphaned,.png,72.4KB,74118,True,,0,2024-09-24T02:00:59.418Z,3a41ff28e0bf0b365052e8753a054aac,,,,no
mobile-light-home-page-numerated.png,tallyfy/pro/mobile-light-home-page-numerated.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-home-page-numerated.png,orphaned,.png,164.5KB,168434,True,,0,2024-09-24T02:01:55.998Z,c38006918b0d3d6ab8b34e5cbe814ded,,,,no
mobile-light-homepage-mobile.png,tallyfy/pro/mobile-light-homepage-mobile.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-homepage-mobile.png,orphaned,.png,154.7KB,158439,True,,0,2024-09-24T02:00:50.439Z,bf292328cf2b4ce9658bdc0fa7dcaacc,,,,no
mobile-light-hrmanager-approval-synchronization.png,tallyfy/pro/mobile-light-hrmanager-approval-synchronization.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-hrmanager-approval-synchronization.png,orphaned,.png,125.8KB,128791,True,,0,2024-09-24T02:00:53.041Z,5d370d12326000e9bb7d3721dbb12137,,,,no
mobile-light-limit-maximum-number-assignees.png,tallyfy/pro/mobile-light-limit-maximum-number-assignees.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-limit-maximum-number-assignees.png,orphaned,.png,173.1KB,177268,True,,0,2024-09-24T02:00:47.713Z,37a7b2864977cd717758edfe97c70483,,,,no
mobile-light-public-template.png,tallyfy/pro/mobile-light-public-template.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-public-template.png,orphaned,.png,144.9KB,148355,True,,0,2024-09-24T02:00:45.735Z,27a0f9e6e050948c0b4c79f35b392b26,,,,no
mobile-light-radio-field-example.png,tallyfy/pro/mobile-light-radio-field-example.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-radio-field-example.png,orphaned,.png,113.0KB,115750,True,,0,2024-09-24T02:00:54.387Z,4e76c7b432d7e62005abb5061b7d488c,,,,no
mobile-light-report-issue-on-process.png,tallyfy/pro/mobile-light-report-issue-on-process.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-report-issue-on-process.png,orphaned,.png,184.5KB,188898,True,,0,2024-09-24T02:00:47.634Z,74ee277d5aed340f7c6b8db881fd76c6,,,,no
mobile-light-role-selection.png,tallyfy/pro/mobile-light-role-selection.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-role-selection.png,orphaned,.png,46.3KB,47380,True,,0,2024-09-24T02:00:48.327Z,520bc591fecb85d93977778653543a91,,,,no
mobile-light-show-template-created-by-tallyfyai.png,tallyfy/pro/mobile-light-show-template-created-by-tallyfyai.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-show-template-created-by-tallyfyai.png,orphaned,.png,119.9KB,122745,True,,0,2024-09-24T02:01:55.174Z,441c78a26380a52644d509b9027c2bc8,,,,no
mobile-light-show-template-example.png,tallyfy/pro/mobile-light-show-template-example.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-show-template-example.png,orphaned,.png,185.2KB,189667,True,,0,2024-09-24T02:01:54.315Z,89d152f154c2baf662ec55d937fa3873,,,,no
mobile-light-statusactionexample.png,tallyfy/pro/mobile-light-statusactionexample.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-statusactionexample.png,orphaned,.png,103.2KB,105632,True,,0,2024-09-24T02:01:34.893Z,194f51a47f075312d24d7a0d2deadebf,,,,no
mobile-light-table-of-contents-procedure-template.png,tallyfy/pro/mobile-light-table-of-contents-procedure-template.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-table-of-contents-procedure-template.png,orphaned,.png,131.1KB,134267,True,,0,2024-09-24T02:00:44.689Z,3a0d70f5ee6cfab7d9cfb27a468c8986,,,,no
mobile-light-where-to-click-table-contents-procedure-template.png,tallyfy/pro/mobile-light-where-to-click-table-contents-procedure-template.png,https://screenshots.tallyfy.com/tallyfy/pro/mobile-light-where-to-click-table-contents-procedure-template.png,orphaned,.png,240.1KB,245895,True,,0,2024-09-24T02:00:47.268Z,4308605c8f5215d5dcc23e8db45eb566,,,,no
oktasso-11.png,oktasso-11.png,https://screenshots.tallyfy.com/oktasso-11.png,orphaned,.png,29.9KB,30632,True,,0,2024-05-09T06:38:48.612Z,64e2d20238726cd387231582085110ac,,,,no
oktasso-14.png,oktasso-14.png,https://screenshots.tallyfy.com/oktasso-14.png,orphaned,.png,45.1KB,46168,True,,0,2024-05-09T06:38:49.147Z,4567668ac6987f64f9f1cf91d97b454d,,,,no
oktasso-15.png,oktasso-15.png,https://screenshots.tallyfy.com/oktasso-15.png,orphaned,.png,51.6KB,52789,True,,0,2024-05-09T06:38:49.206Z,dfe37d4a3f803bcce40505620bd1c672,,,,no
oktasso-16.png,oktasso-16.png,https://screenshots.tallyfy.com/oktasso-16.png,orphaned,.png,16.5KB,16846,True,,0,2024-05-09T06:38:49.269Z,18baafb4a89bfdcfb66607847362386b,,,,no
oktasso-17.png,oktasso-17.png,https://screenshots.tallyfy.com/oktasso-17.png,orphaned,.png,14.1KB,14389,True,,0,2024-05-09T06:38:49.542Z,958c09eb81b624ef9359889018c733ac,,,,no
oktasso-5.png,oktasso-5.png,https://screenshots.tallyfy.com/oktasso-5.png,orphaned,.png,20.3KB,20805,True,,0,2024-05-09T06:38:49.934Z,bbcdb38f0d0a5377454fe65abdfae936,,,,no
oktasso-6.png,oktasso-6.png,https://screenshots.tallyfy.com/oktasso-6.png,orphaned,.png,15.6KB,15963,True,,0,2024-05-09T06:38:50.322Z,dee81cc30abd4d0c8affae15ca3b6379,,,,no
oktasso-7.png,oktasso-7.png,https://screenshots.tallyfy.com/oktasso-7.png,orphaned,.png,28.1KB,28820,True,,0,2024-05-09T06:38:50.325Z,b631341dcfb64faa5dcd47e5e5ba14aa,,,,no
oktasso-9.png,oktasso-9.png,https://screenshots.tallyfy.com/oktasso-9.png,orphaned,.png,29.0KB,29693,True,,0,2024-05-09T06:38:50.596Z,15203a352d6b0f7438140f0dca94b00f,,,,no
tableau-troubleshooting-10.jpg,tableau-troubleshooting-10.jpg,https://screenshots.tallyfy.com/tableau-troubleshooting-10.jpg,orphaned,.jpg,205.0KB,209892,True,,0,2024-05-08T07:38:02.377Z,05e8205f2e79dd8601105081c48e79be,,,,no
tableau-troubleshooting-2.jpg,tableau-troubleshooting-2.jpg,https://screenshots.tallyfy.com/tableau-troubleshooting-2.jpg,orphaned,.jpg,327.9KB,335817,True,,0,2024-05-08T07:38:02.610Z,9b2d44810bd9fc15baab0c0cb661bfc4,,,,no
tableau-troubleshooting-3.jpg,tableau-troubleshooting-3.jpg,https://screenshots.tallyfy.com/tableau-troubleshooting-3.jpg,orphaned,.jpg,260.4KB,266620,True,,0,2024-05-08T07:38:02.297Z,849e95bfb691f675ef2563c34323bc81,,,,no
tableau-troubleshooting-4.jpg,tableau-troubleshooting-4.jpg,https://screenshots.tallyfy.com/tableau-troubleshooting-4.jpg,orphaned,.jpg,58.1KB,59483,True,,0,2024-05-08T07:38:02.382Z,e16a4286d722d36254003ec657f4d9fa,,,,no
tableau-troubleshooting-8.jpg,tableau-troubleshooting-8.jpg,https://screenshots.tallyfy.com/tableau-troubleshooting-8.jpg,orphaned,.jpg,335.5KB,343596,True,,0,2024-05-08T07:38:03.658Z,a643906c29f9e32591e2063ca2248824,,,,no
tableau-troubleshooting-9.jpg,tableau-troubleshooting-9.jpg,https://screenshots.tallyfy.com/tableau-troubleshooting-9.jpg,orphaned,.jpg,205.0KB,209892,True,,0,2024-05-08T07:38:03.683Z,05e8205f2e79dd8601105081c48e79be,,,,no
tableu-share-workbook-2.png,tableu-share-workbook-2.png,https://screenshots.tallyfy.com/tableu-share-workbook-2.png,orphaned,.png,184.6KB,189060,True,,0,2024-05-08T07:08:37.891Z,6c530cfbafc2d75aaf81af167710ed46,,,,no
tableu-share-workbook-6.png,tableu-share-workbook-6.png,https://screenshots.tallyfy.com/tableu-share-workbook-6.png,orphaned,.png,260.4KB,266620,True,,0,2024-05-08T07:08:39.817Z,849e95bfb691f675ef2563c34323bc81,,,,no
google-sso-idp-details.png,,https://screenshots.tallyfy.com/tallyfy/pro/google-sso-idp-details.png,native,.png,106.7KB,109233,True,pro-integrations-authentication-how-to-integrate-google-suite-samlsso-with-tallyfy,1,2025-12-06T16:08:10.893082,,,,,yes
google-sso-service-provider.png,,https://screenshots.tallyfy.com/tallyfy/pro/google-sso-service-provider.png,native,.png,94.7KB,96991,True,pro-integrations-authentication-how-to-integrate-google-suite-samlsso-with-tallyfy,1,2025-12-06T16:08:26.075198,,,,,yes
google-sso-user-access.png,,https://screenshots.tallyfy.com/tallyfy/pro/google-sso-user-access.png,native,.png,75.5KB,77307,True,pro-integrations-authentication-how-to-integrate-google-suite-samlsso-with-tallyfy,1,2025-12-06T16:08:26.151466,,,,,yes
google-sso-saml-config.png,,https://screenshots.tallyfy.com/tallyfy/pro/google-sso-saml-config.png,native,.png,51.6KB,52789,True,pro-integrations-authentication-how-to-integrate-google-suite-samlsso-with-tallyfy,1,2025-12-06T16:08:26.226478,,,,,yes
google-sso-enable-saml.png,,https://screenshots.tallyfy.com/tallyfy/pro/google-sso-enable-saml.png,native,.png,16.5KB,16846,True,pro-integrations-authentication-how-to-integrate-google-suite-samlsso-with-tallyfy,1,2025-12-06T16:08:26.299421,,,,,yes
google-sso-login-url.png,,https://screenshots.tallyfy.com/tallyfy/pro/google-sso-login-url.png,native,.png,14.1KB,14389,True,pro-integrations-authentication-how-to-integrate-google-suite-samlsso-with-tallyfy,1,2025-12-06T16:08:26.371720,,,,,yes
